,speaker,recording,t1,t2,phones,phone_dur,prev,nxt,prev_short,nxt_short,prev_height,nxt_height,prev_back,nxt_back,words,COG,SD,skew,kurtosis,age,gender,sexuality,race_ethnicity,SES,place_origin,L1s
1043,S03,S03_interview.wav,989.69,989.8,SH,0.10999999999989996,IH1,AH0,IH,AH,high,mid,front,back,initially,5402.453225399968,1918.3951052275322,-0.17904366732241095,1.0744396940746226,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1044,S03,S03_interview.wav,993.92,994.02,SH,0.10000000000002274,EY1,AH0,EY,AH,high,mid,front,back,transportation,5507.587906878974,1958.0359611681265,-0.11040756066409271,1.9173077199601556,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1045,S03,S03_interview.wav,994.64,994.73,S,0.09000000000003183,T,N,T,N,consonant,consonant,consonant,consonant,it's,5996.682129295457,3013.2187021084287,-0.5410542028363788,0.4144283183904234,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1046,S03,S03_interview.wav,996.78,996.83,SH,0.05000000000006821,K,AH0,K,AH,consonant,mid,consonant,back,introduction,4408.773126034489,3527.7303175520688,1.9120436629689206,6.560274233895079,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1047,S03,S03_interview.wav,997.61,997.7,SH,0.09000000000003183,EY1,AH0,EY,AH,high,mid,front,back,transportation,5458.93533544943,1965.018507020623,0.1560142249383704,2.6070934130800607,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1048,S03,S03_interview.wav,998.53,998.64,S,0.11000000000001364,EH1,AY1,EH,AY,mid,low,front,central,guess,6020.357263955207,4173.782982587022,-0.3302587815580647,-1.5146291170970068,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1049,S03,S03_interview.wav,998.73,998.83,S,0.10000000000002274,M,T,M,T,consonant,consonant,consonant,consonant,stupid,6918.702481383632,934.4733077882104,-0.5298453564641328,22.660017429231647,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1050,S03,S03_interview.wav,1000.05,1000.13,S,0.08000000000004093,IH1,D,IH,D,high,consonant,front,consonant,this,8617.25880132381,1694.1420014954952,0.6178001672318282,4.224083824781435,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1051,S03,S03_interview.wav,1001.61,1001.73,S,0.12000000000000455,N,AH1,N,AH,consonant,mid,consonant,back,sense,5585.337842388742,3231.784438292291,-0.5872286492375869,-0.7720854750984221,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1052,S03,S03_interview.wav,1072.1357,1072.2757,S,0.13999999999987267,N,UW1,N,UW,consonant,mid,consonant,back,super,7089.742793367002,1660.8848191435002,0.1827129878817909,5.055294740792073,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1053,S03,S03_interview.wav,1077.02,1077.08,S,0.05999999999994543,IY0,T,IY,T,high,consonant,front,consonant,strong,5342.1689885993865,1938.6768608059506,0.03411338734272367,1.9446483781945707,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1054,S03,S03_interview.wav,1087.36,1087.41,S,0.0500000000001819,D,T,D,T,consonant,consonant,consonant,consonant,stuff,8635.00492876006,1580.776708475843,0.4887975985080701,3.5939415656411535,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1055,S03,S03_interview.wav,1094.01,1094.1,S,0.08999999999991815,EY1,IH0,EY,IH,high,high,front,front,basically,3214.642512328557,3921.8772856121122,0.8234265913188631,-1.0885212463807326,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1056,S03,S03_interview.wav,1096.52,1096.61,S,0.08999999999991815,EH1,T,EH,T,mid,consonant,front,consonant,fest,7973.803169238202,1341.0565174691114,-0.6626863950213371,13.344415425988743,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1057,S03,S03_interview.wav,1096.78,1096.86,S,0.07999999999992724,ER0,AH1,ER,AH,mid,mid,front,back,something,2476.7131676116605,3467.315513206721,1.5180000339112307,1.0324323146569236,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1058,S03,S03_interview.wav,1136.77,1137.09,S,0.31999999999993634,EH1,B,EH,B,mid,consonant,front,consonant,yes,7833.888222598443,1455.1194074519367,0.6153055553022241,4.897088595251526,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1059,S03,S03_interview.wav,1137.8,1137.91,S,0.11000000000012733,OW1,L,OW,L,high,consonant,back,consonant,mostly,7435.769891533826,2265.6618341430453,-0.6322064531058322,4.647865713829857,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1060,S03,S03_interview.wav,1144.86,1144.96,S,0.10000000000013642,AH0,AO1,AH,AO,mid,mid,back,back,sort,5576.08453833299,1646.0955089717338,-2.180042684420151,6.712216890513162,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1061,S03,S03_interview.wav,1147.13,1147.34,S,0.209999999999809,AH0,AH1,AH,AH,mid,mid,back,back,campus,8003.653050901529,1550.6902646853707,1.0885901825536612,4.993395804858682,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1062,S03,S03_interview.wav,1149.57,1149.71,S,0.14000000000010004,EH1,M,EH,M,mid,consonant,front,consonant,guess,7893.025552412266,2033.383308920509,-0.34250385754269363,5.48761170642169,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1063,S03,S03_interview.wav,1150.09,1150.17,S,0.08000000000015461,T,N,T,N,consonant,consonant,consonant,consonant,it's,3341.853504764404,3512.327253460223,0.49768218661546154,-1.2766294747221931,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1064,S03,S03_interview.wav,1150.86,1150.98,S,0.12000000000011823,AH0,B,AH,B,mid,consonant,back,consonant,obvious,7142.62275437703,1264.4083391838199,2.490494628277711,13.100248999097627,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1065,S03,S03_interview.wav,1210.44,1210.56,S,0.11999999999989086,D,EY1,D,EY,consonant,high,consonant,front,say,6357.536215157861,3494.584933703098,-0.7149056623550172,-0.7088276997461205,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1066,S03,S03_interview.wav,1211.1,1211.33,S,0.2300000000000182,AH0,AH1,AH,AH,mid,mid,back,back,some,7273.044550092857,2671.9028010974703,-1.2688515318713551,1.5095729066121342,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1067,S03,S03_interview.wav,1211.76,1211.93,S,0.17000000000007276,K,T,K,T,consonant,consonant,consonant,consonant,extent,7406.170269880046,1464.8983982272807,-0.06011468500588276,3.901536234890579,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1068,S03,S03_interview.wav,1216.89,1217.0,S,0.10999999999989996,T,OW1,T,OW,consonant,mid,consonant,back,so,7675.926585542002,2113.161539920677,-1.4647048725173957,4.7898170414561365,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1069,S03,S03_interview.wav,1230.36,1230.47,S,0.11000000000012733,EH1,T,EH,T,mid,consonant,front,consonant,guess,7907.8954428519455,1477.7231139705511,-0.7829427333038019,5.717032691576728,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1070,S03,S03_interview.wav,1231.84,1232.01,S,0.17000000000007276,AH0,IH1,AH,IH,mid,high,back,front,specific,7992.404750377147,4523.178736142279,-0.6791700441803341,-0.7057532736725607,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1071,S03,S03_interview.wav,1235.66,1235.72,S,0.05999999999994543,K,IH1,K,IH,consonant,high,consonant,front,civil,7831.2160357281,2342.0628002340154,-0.6070216086154888,2.8895597504853336,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1072,S03,S03_interview.wav,1236.46,1236.55,S,0.08999999999991815,ER1,L,ER,L,mid,consonant,front,consonant,diverse,6830.110091790169,2967.4544303191574,-1.0576869768406538,0.9131854782518514,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1073,S03,S03_interview.wav,1254.93,1255.05,S,0.11999999999989086,AH0,EY1,AH,EY,mid,high,back,front,say,7924.862444558817,4067.281430365845,-1.0138125789081656,-0.36983612091043794,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1074,S03,S03_interview.wav,1260.93,1261.04,S,0.10999999999989996,EH1,L,EH,L,mid,consonant,front,consonant,guess,8493.685030417442,1895.3756051537416,-0.9914034130805783,4.1583276681319346,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1075,S03,S03_interview.wav,1272.06,1272.19,S,0.13000000000010914,IY0,OW1,IY,OW,high,mid,front,back,so,5378.029201810623,4322.591323186875,0.12484322587791385,-1.3066135399048635,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1076,S03,S03_interview.wav,1277.5,1277.58,S,0.07999999999992724,ER1,AH0,ER,AH,mid,mid,front,back,person,6897.428998447114,1703.4796688257697,-0.1509427339920536,5.668486794832681,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1077,S03,S03_interview.wav,1310.58,1310.64,S,0.060000000000172804,D,EH1,D,EH,consonant,mid,consonant,front,sense,984.951302401077,1510.2037713610814,4.810554181470619,26.947479698314986,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1078,S03,S03_interview.wav,1315.49,1315.56,S,0.06999999999993634,N,AH1,N,AH,consonant,mid,consonant,back,some,2851.2506056419575,3520.777121561752,1.0783907269653308,-0.3712329173335962,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1079,S03,S03_interview.wav,1316.47,1316.56,S,0.08999999999991815,AH0,EY1,AH,EY,mid,high,back,front,same,7646.462910843765,2938.151254339974,-1.107128338742787,1.080925026740955,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1080,S03,S03_interview.wav,1317.54,1317.61,S,0.06999999999993634,AH0,EY1,AH,EY,mid,high,back,front,same,8696.27383819816,1355.7960007157435,-0.8125222388347642,6.916996718936934,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1081,S03,S03_interview.wav,1321.53,1321.6,S,0.06999999999993634,EH2,T,EH,T,mid,consonant,front,consonant,manifest,7384.493240635351,1287.9757635713315,0.6856902409344906,4.913020117401617,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1082,S03,S03_interview.wav,1390.98,1391.08,S,0.09999999999990905,EY1,OW1,EY,OW,high,mid,front,back,so,1699.8163032835876,3087.759361970645,2.417792084581127,4.288124826599379,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1083,S03,S03_interview.wav,1396.34,1396.44,SH,0.10000000000013642,EY1,AH0,EY,AH,high,mid,front,back,organization,2527.7907180182333,2607.5279973958664,0.9344196763581755,0.14092046465253327,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1084,S03,S03_interview.wav,1397.97,1398.1,S,0.12999999999988177,R,IY1,R,IY,consonant,high,consonant,front,senior,7207.271368918498,2158.1722179617354,-1.686061656306526,3.929853829243565,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1085,S03,S03_interview.wav,1398.71,1398.85,SH,0.13999999999987267,R,IY1,R,IY,consonant,high,consonant,front,she,2709.6754795561064,2751.979579223238,0.5891462326567555,-1.0783477245667887,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1086,S03,S03_interview.wav,1398.94,1399.04,S,0.09999999999990905,IY1,T,IY,T,high,consonant,front,consonant,started,6594.3649587136115,1287.3818981554466,1.5261805790310907,9.568998018649992,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1087,S03,S03_interview.wav,1406.3,1406.42,SH,0.12000000000011823,T,IY1,T,IY,consonant,high,consonant,front,she,4212.980036122236,2359.618907577271,-0.5538436804471878,-0.4005394600004726,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1088,S03,S03_interview.wav,1406.51,1406.59,S,0.07999999999992724,IY1,T,IY,T,high,consonant,front,consonant,started,7851.918155178254,999.2690890267617,-1.1613706033461653,20.119602212894126,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1089,S03,S03_interview.wav,1411.57,1411.64,S,0.07000000000016371,EH2,T,EH,T,mid,consonant,front,consonant,interestingly,7731.335844005348,1127.5585073407046,-1.158044292196623,13.77189555629812,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1090,S03,S03_interview.wav,1532.1415,1532.2615,S,0.12000000000011823,IY1,AH0,IY,AH,high,mid,front,back,decency,2127.6359062596666,3354.80380961104,1.7460876787079647,1.578701061300671,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1091,S03,S03_interview.wav,1537.6315,1537.7615,SH,0.13000000000010914,ER0,EH1,ER,EH,mid,mid,front,front,share,5329.998411577141,2100.9200891741166,-0.5566129521240021,1.3082044567915752,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1092,S03,S03_interview.wav,1539.6815,1539.7815,S,0.10000000000013642,AH0,EY1,AH,EY,mid,high,back,front,same,7586.205781186225,2535.435662821316,-1.3723060219305283,2.7066665934208176,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1093,S03,S03_interview.wav,1540.0815,1540.1615,S,0.07999999999992724,AE1,P,AE,P,low,consonant,front,consonant,aspects,7253.704542203563,1039.0396774154603,0.5291094359510552,14.017538519105347,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1094,S03,S03_interview.wav,1540.3915,1540.4615,S,0.06999999999993634,T,AH0,T,AH,consonant,mid,consonant,back,aspects,2115.1688839288554,3054.8768282423407,1.4752178273373986,0.6015972544429613,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1095,S03,S03_interview.wav,1543.6415,1543.7715,S,0.13000000000010914,AE1,OW1,AE,OW,low,mid,front,back,so,3080.268515925038,4016.0289483735182,1.080175771674307,-0.47786558244586486,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1096,S03,S03_interview.wav,1544.6515,1544.7715,S,0.12000000000011823,L,OW0,L,OW,consonant,mid,consonant,back,also,4168.001555858779,4014.5655203085466,0.3757277069519484,-1.3683496866493372,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1097,S03,S03_interview.wav,1545.8515,1545.9615,S,0.10999999999989996,IY0,P,IY,P,high,consonant,front,consonant,specific,8253.935979767957,1950.4079501447222,0.25410266721115976,2.5256587224121416,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1098,S03,S03_interview.wav,1546.1015,1546.2515,S,0.15000000000009095,AH0,IH1,AH,IH,mid,high,back,front,specific,8932.145823746652,2474.852917615447,-1.5385837783743541,3.8685048933776,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
1099,S03,S03_interview.wav,1573.1,1573.18,SH,0.08000000000015461,ER0,UH1,ER,UH,mid,high,front,back,sure,1186.9734963567712,1677.2266880859377,2.7160029208476737,8.57879612220158,25,cis woman,straight,"Black, African-American",low-to-middle class,"Houston & Lubbock, TX",English
